1504810800.0,4720.13000000,4720.13000000,4720.13000000,4720.13000000,0.14300000,1504811699999,674.97859000,2,0.00000000,0.00000000,11401.17689129
1504811700.0,4724.31000000,4759.99000000,4680.22000000,4680.22000000,1.24471000,1504812599999,5902.29182824,9,0.12370000,588.81076300,11412.97350776
1504812600.0,4758.71000000,4758.71000000,4739.91000000,4740.52000000,2.92726700,1504813499999,13880.83834615,36,0.28819900,1370.43026879,11403.14685873
1504813500.0,4680.59000000,4754.21000000,4680.01000000,4754.21000000,2.94392200,1504814399999,13871.39564220,10,2.54907500,12023.25110575,11449.54351950
1504814400.0,4716.61000000,4716.61000000,4681.03000000,4715.54000000,2.26458500,1504815299999,10659.72761805,24,0.00000000,0.00000000,11473.08271226
1504815300.0,4681.04000000,4698.22000000,4642.97000000,4642.97000000,4.42174700,1504816199999,20699.98573888,67,1.01395600,4750.06655492,11481.40852019
1504816200.0,4642.97000000,4681.03000000,4620.00000000,4630.01000000,2.13657400,1504817099999,9938.27805886,28,0.55035500,2575.34641581,11503.27636950
1504817100.0,4657.53000000,4657.53000000,4620.00000000,4620.00000000,4.07788900,1504817999999,18893.51476491,28,0.58352500,2713.11863750,11510.93239625
1504818000.0,4620.00000000,4620.00000000,4586.23000000,4595.70000000,4.45261700,1504818899999,20447.14349143,22,0.29209500,1340.37154139,11504.95083557
1504818900.0,4595.70000000,4595.70000000,4586.24000000,4586.24000000,2.39924400,1504819799999,11013.01863784,14,1.41810200,6506.42187826,11539.54319834
1504819800.0,4586.24000000,4586.24000000,4586.13000000,4586.24000000,2.07887200,1504820699999,9534.19457211,23,1.57530100,7224.70845824,11550.73948696
1504820700.0,4590.00000000,4641.13000000,4590.00000000,4641.13000000,1.36174600,1504821599999,6281.24136478,19,1.11874600,5159.86636478,11507.85107825
1504821600.0,4632.00000000,4640.24000000,4609.04000000,4618.86000000,1.07351200,1504822499999,4964.02877756,15,0.36285600,1678.30087908,11510.81416080
1504822500.0,4632.80000000,4678.80000000,4632.80000000,4678.80000000,1.35720000,1504823399999,6294.22472477,6,1.35720000,6294.22472477,11506.61718914
1504823400.0,4673.79000000,4682.40000000,4669.28000000,4680.15000000,3.85536700,1504824299999,18037.38605306,13,3.52495700,16492.80097306,11502.26695736
1504824300.0,4680.99000000,4752.12000000,4670.01000000,4670.45000000,1.87748800,1504825199999,8808.28262400,27,0.79532800,3731.34031111,11496.31561320
1504825200.0,4710.00000000,4727.90000000,4690.13000000,4715.45000000,2.16394400,1504826099999,10213.41730541,19,1.35320900,6388.50720719,11526.55243508
1504826100.0,4715.67000000,4715.90000000,4690.01000000,4690.77000000,1.42550600,1504826999999,6700.08085088,12,0.00000000,0.00000000,11518.75347743
1504827000.0,4691.21000000,4737.21000000,4691.21000000,4691.57000000,2.03230900,1504827899999,9584.10514351,19,0.74016100,3499.05552444,11518.51646728
1504827900.0,4705.00000000,4705.00000000,4691.61000000,4691.61000000,0.48383100,1504828799999,2270.31901500,8,0.02783100,130.94485500,11536.41291735
1504828800.0,4691.66000000,4735.39000000,4690.00000000,4690.00000000,3.13355300,1504829699999,14706.83893776,32,0.33610400,1582.79789902,11521.94418976
1504829700.0,4690.00000000,4690.00000000,4601.00000000,4622.73000000,5.56604600,1504830599999,25840.94642165,53,2.16903100,10042.72745798,11550.96492881
1504830600.0,4622.73000000,4622.73000000,4586.13000000,4592.00000000,6.94350100,1504831499999,31917.04625158,49,2.01266300,9257.49814004,11544.82728969
1504831500.0,4596.98000000,4628.76000000,4590.01000000,4614.49000000,7.95232100,1504832399999,36644.21340219,64,7.05927000,32534.09977019,11560.73835551
1504832400.0,4616.69000000,4636.79000000,4587.03000000,4600.50000000,2.08062000,1504833299999,9584.67372618,24,0.35767600,1649.67942098,11558.92032273
1504833300.0,4600.51000000,4600.52000000,4596.77000000,4597.54000000,0.40612600,1504834199999,1867.75347353,4,0.00000000,0.00000000,11581.69296056
1504834200.0,4597.96000000,4604.27000000,4597.96000000,4604.27000000,0.60632900,1504835099999,2788.55487063,4,0.10750900,495.00046343,11574.57260388
1504835100.0,4604.27000000,4635.82000000,4598.50000000,4601.01000000,3.21228000,1504835999999,14829.19941843,13,1.93638100,8960.16324129,11565.88480715
1504836000.0,4634.94000000,4636.81000000,4634.45000000,4636.81000000,0.99579000,1504836899999,4615.93156831,5,0.49697000,2304.17521931,11547.63797322
1504836900.0,4636.82000000,4653.49000000,4636.82000000,4642.08000000,0.70250100,1504837799999,3263.01511690,11,0.10491600,488.19185010,11535.10481361
1504837800.0,4634.45000000,4636.04000000,4606.01000000,4616.00000000,1.37270000,1504838699999,6352.61643010,19,0.33448700,1550.69511148,11642.83124414
1504838700.0,4615.01000000,4641.36000000,4615.01000000,4640.97000000,0.37339700,1504839599999,1728.44473047,4,0.19154300,888.99232848,11633.89984606
1504839600.0,4640.96000000,4640.96000000,4622.14000000,4636.62000000,2.15226100,1504840499999,9962.06261464,5,0.90508100,4196.95085284,11651.73710573
1504840500.0,4634.40000000,4641.99000000,4625.02000000,4636.00000000,8.70909200,1504841399999,40323.71233203,39,1.87534900,8696.57748893,11710.50212583
1504841400.0,4605.03000000,4605.03000000,4605.02000000,4605.02000000,0.67716300,1504842299999,3118.35465721,9,0.00000000,0.00000000,11714.44964280
1504842300.0,4605.03000000,4633.98000000,4605.02000000,4605.05000000,1.01722300,1504843199999,4705.30126169,36,0.72580000,3363.28889600,11685.29265491
1504843200.0,4633.47000000,4633.47000000,4605.11000000,4630.31000000,1.81311700,1504844099999,8395.92571486,7,1.80965500,8379.98282404,11648.03312422
1504844100.0,4630.30000000,4630.31000000,4630.30000000,4630.31000000,1.27500000,1504844999999,5903.64440000,14,1.27500000,5903.64440000,11705.89986631
1504845000.0,4630.29000000,4630.30000000,4621.65000000,4621.90000000,1.44998700,1504845899999,6708.50690395,5,0.82324500,3811.76805415,11703.46226875
1504845900.0,4622.48000000,4633.47000000,4605.03000000,4605.03000000,2.03571100,1504846799999,9409.94707125,15,1.06978600,4956.72233022,11638.59854423
1504846800.0,4611.86000000,4630.68000000,4605.02000000,4619.63000000,3.08803700,1504847699999,14257.62188350,21,1.62428600,7508.44240502,11582.44914539
1504847700.0,4620.06000000,4622.01000000,4620.06000000,4622.01000000,0.78101000,1504848599999,3609.33785385,15,0.00000000,0.00000000,11572.71003289
1504848600.0,4622.03000000,4630.70000000,4622.00000000,4622.00000000,1.71252400,1504849499999,7918.07558840,7,0.31864800,1475.56329360,11568.24564592
1504849500.0,4622.00000000,4622.00000000,4610.01000000,4622.00000000,3.32265900,1504850399999,15335.45344511,21,0.13497900,623.87293800,11580.52745024
1504850400.0,4608.00000000,4630.66000000,4607.01000000,4621.14000000,1.87126200,1504851299999,8641.22800380,87,0.76731800,3547.58783204,11570.40848554
1504851300.0,4607.01000000,4609.50000000,4602.00000000,4602.01000000,2.83660500,1504852199999,13061.98931283,25,0.28682900,1322.03236110,11582.82238951
1504852200.0,4604.01000000,4614.92000000,4587.08000000,4587.08000000,4.60899400,1504853099999,21206.69736061,29,0.67792300,3119.77622302,11578.64117725
1504853100.0,4600.00000000,4611.47000000,4591.76000000,4609.46000000,8.45239600,1504853999999,38864.04854831,45,2.75985000,12696.52963146,11547.78425491
1504854000.0,4621.45000000,4630.69000000,4612.21000000,4614.01000000,2.70424500,1504854899999,12500.30375332,15,0.82017100,3796.70716652,11551.18286169
1504854900.0,4619.03000000,4629.99000000,4614.02000000,4627.20000000,3.86647900,1504855799999,17872.57866284,26,2.27301900,10509.25679119,11598.44517107
1504855800.0,4627.94000000,4630.70000000,4619.01000000,4630.70000000,4.68658100,1504856699999,21681.46905214,46,1.60421900,7424.43275098,11610.94076529
1504856700.0,4630.70000000,4630.70000000,4619.01000000,4619.01000000,0.32539300,1504857599999,1506.66877510,4,0.31439300,1455.85966510,11593.08206550
1504857600.0,4625.36000000,4665.00000000,4620.00000000,4665.00000000,4.83209000,1504858499999,22472.52182898,26,2.78888100,12957.98576878,11624.82482401
1504858500.0,4628.00000000,4630.04000000,4628.00000000,4630.04000000,0.72166100,1504859399999,3341.11757308,3,0.00000000,0.00000000,11601.70887060
1504859400.0,4657.53000000,4683.77000000,4650.48000000,4683.77000000,2.98734800,1504860299999,13966.58693623,12,2.93374300,13717.26133583,11612.88218619
1504860300.0,4668.67000000,4683.77000000,4668.67000000,4683.77000000,0.43990200,1504861199999,2059.90001414,12,0.26637700,1247.54604389,11196.31533048
1504861200.0,4683.77000000,4699.77000000,4677.02000000,4687.23000000,3.48089800,1504862099999,16319.39800390,28,0.42711200,2004.31036784,11182.14878770
1504862100.0,4682.12000000,4682.12000000,4649.96000000,4660.75000000,4.19079800,1504862999999,19553.40271932,15,3.04568400,14224.60300485,11190.23919022
1504863000.0,4660.75000000,4660.75000000,4646.91000000,4647.80000000,1.93706400,1504863899999,9006.63184882,7,0.27941000,1302.04925750,11204.37793053
1504863900.0,4660.57000000,4660.74000000,4650.46000000,4660.72000000,0.56865800,1504864799999,2650.23006568,10,0.55880000,2604.38583100,11199.95973173
1504864800.0,4650.54000000,4650.66000000,4625.90000000,4625.96000000,1.62387100,1504865699999,7536.88337832,23,0.23779200,1105.88974272,11212.92041889
1504865700.0,4660.72000000,4660.75000000,4637.78000000,4650.00000000,2.02451200,1504866599999,9416.20277500,26,2.01971200,9393.94143100,11233.05333469
1504866600.0,4641.04000000,4660.75000000,4611.48000000,4611.55000000,3.93298200,1504867499999,18238.67764635,18,0.50363500,2339.43083885,11224.74543801
1504867500.0,4644.02000000,4659.99000000,4615.01000000,4659.99000000,0.68767300,1504868399999,3190.91159072,9,0.48025200,2233.66160151,11209.40441445
